date,open,high,low,close,volume,sma_10,sma_20,ema_20,macd_histogram,rsi_14,atr_14,cci_14,momentum_10,roc_12,obv,log_return,body_size,daily_range,upper_shadow,lower_shadow,rolling_std_20,historical_volatility_20,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,rolling_max_20,rolling_min_20,rolling_mean_20,distance_from_high_20,distance_from_low_20,volume_sma_20,volume_ratio,volume_change,price_volume,vnindex,vnindex_volume,vnindex_return,correlation_market_20,beta_20,day_of_week
10/11/2023,64.66,64.84,64.14,64.49,1135163,64.352,66.0155,65.38925653,-0.287827114,35.94594595,1.386428571,-41.37019522,-1.91,-4.118346714,-52468867,0,-0.17,0.7,0.18,0.35,1.891205338,0.198162512,0.009549155,-0.006840796,0.020628372,-0.022794232,0.005456813,68.91,63.02,66.0155,0.064141634,0.023325928,2126138.9,0.533908203,0.107328094,73206661.87,1150.81,466190895,0.006225463,0.467882247,0.420263706,2
10/12/2023,64.58,65.79,64.58,65.44,2536450,64.412,65.8465,65.39408924,-0.155258944,42.51290878,1.324285714,26.42481911,0.6,-0.78835658,-49932417,0.014623519,0.86,1.21,0.35,0,1.774842543,0.206739919,0,0.009549155,-0.006840796,0.020628372,-0.022794232,68.91,63.02,65.8465,0.050355536,0.038400508,2128747.1,1.191522469,1.234436817,165985288,1151.61,573657380,0.000695163,0.488409531,0.461282934,3
10/13/2023,65.36,66.14,65.01,65.7,1488140,64.55,65.686,65.4232236,-0.043733993,43.38983051,1.293571429,76.2369338,1.38,-1.054216867,-48444277,0.003965233,0.34,1.13,0.44,0.35,1.621767717,0.207594464,0.014730966,0,0.009549155,-0.006840796,0.020628372,68.39,63.02,65.686,0.039333236,0.042526182,1922252.5,0.774164684,-0.413298114,97770798,1154.73,550270198,0.002709251,0.490745275,0.46554679,4
10/16/2023,65.1,65.7,64.75,65.18,1345442,64.515,65.5255,65.40005944,-0.000922947,46.46098004,1.237857143,52.41157556,-0.35,0.524367674,-49789719,-0.007946252,0.08,0.95,0.52,0.35,1.493876888,0.207722104,0.003973105,0.014730966,0,0.009549155,-0.006840796,68.39,63.02,65.5255,0.046936687,0.034274833,1923363.2,0.699525706,-0.095890172,87695909.56,1141.42,579368110,-0.011526504,0.491050742,0.467482396,0
10/17/2023,65.27,65.96,64.84,64.84,1423057,64.585,65.348,65.34672045,0.008064612,42.85714286,1.206428571,63.22843823,0.7,0.808457711,-51212776,-0.005229977,-0.43,1.12,0.69,0,1.338422481,0.207774884,-0.007914764,0.003973105,0.014730966,0,0.009549155,67.87,63.02,65.348,0.044644173,0.028879721,1865826,0.76269545,0.057687362,92271015.88,1121.65,526675209,-0.017320531,0.487551027,0.45265794,1
10/18/2023,64.84,64.84,62.76,64.06,2574510,64.542,65.1575,65.22417564,-0.032717031,46.15384615,1.243571429,-86.71741753,-0.43,-2.243247368,-53787286,-0.012102553,-0.78,2.08,0,1.3,1.227079867,0.20977855,-0.005216324,-0.007914764,0.003973105,0.014730966,0,67.61,63.02,65.1575,0.052507026,0.016502698,1902366.5,1.353319668,0.809140463,164923110.6,1103.4,869615115,-0.016270673,0.546722313,0.521782569,2
10/19/2023,63.62,63.62,61.46,61.89,3908340,64.429,64.8715,64.90663511,-0.191187188,39.69465649,1.293571429,-209.4783976,-1.13,-3.507951356,-57695626,-0.034461528,-1.73,2.16,0,0.43,1.290341754,0.237066411,-0.012029611,-0.005216324,-0.007914764,0.003973105,0.014730966,67.26,61.89,64.8715,0.079839429,0,1970803.1,1.983120485,0.518090821,241887162.6,1087.85,565321311,-0.014092804,0.548196979,0.587528497,3
10/20/2023,61.8,62.84,60.85,62.67,2373599,64.264,64.646,64.69362224,-0.226417096,37.41197183,1.349285714,-176.1582705,-1.65,-2.822142968,-55322027,0.012524248,0.87,1.99,0.17,0.95,1.259387487,0.244329624,-0.033874493,-0.012029611,-0.005216324,-0.007914764,0.003973105,67.26,61.89,64.646,0.06824264,0.012603005,1877141.25,1.264475436,-0.392683595,148753449.3,1108.03,551429250,0.018550352,0.587070146,0.616646717,4
10/23/2023,62.15,62.41,60.76,60.85,2727972,63.961,64.3255,64.32756298,-0.347965469,36.04749788,1.380714286,-180.6815396,-3.03,-3.443351317,-58049999,-0.029471045,-1.3,1.65,0.26,0.09,1.369926909,0.259936713,0.012603005,-0.033874493,-0.012029611,-0.005216324,-0.007914764,66.4,60.85,64.3255,0.083584337,0,1875678,1.454392492,0.149297754,165997096.2,1093.53,454989854,-0.013086288,0.717945797,0.897454219,0
10/24/2023,60.85,61.37,60.76,60.94,1100884,63.606,64.0745,64.00493793,-0.394559995,34.60537728,1.35,-151.1849014,-3.55,-5.254975124,-56949115,0.001477954,0.09,0.61,0.43,0.09,1.507652323,0.255030481,-0.029041008,0.012603005,-0.033874493,-0.012029611,-0.005216324,66.4,60.85,64.0745,0.082228916,0.001479047,1803927,0.610270815,-0.596446005,67087870.96,1105.9,402534037,0.01131199,0.703607163,0.856471313,1
10/25/2023,60.94,61.37,59.81,59.81,2427114,63.138,63.745,63.60542003,-0.468690608,35.65683646,1.356428571,-142.4142154,-4.68,-6.371321227,-59376229,-0.018716903,-1.13,1.56,0.43,0,1.682634213,0.256962593,0.001479047,-0.029041008,0.012603005,-0.033874493,-0.012029611,65.7,59.81,63.745,0.089649924,0,1811539.3,1.339807533,1.204695499,145165688.3,1101.66,439725814,-0.003833981,0.688073356,0.876847261,2
10/26/2023,59.38,59.46,57.12,58.08,5207092,62.402,63.407,63.07918956,-0.593416615,23.14974182,1.449285714,-171.4755858,-7.36,-9.939525508,-64583321,-0.029351501,-1.3,2.34,0.08,0.96,2.082536662,0.262779628,-0.018542829,0.001479047,-0.029041008,0.012603005,-0.033874493,65.7,58.08,63.407,0.115981735,0,1977348.45,2.633370967,1.145384189,302427903.4,1055.45,1039942289,-0.041945791,0.747590334,0.798936051,3
10/27/2023,58.34,58.94,57.73,58.94,1812684,61.726,63.138,62.68498103,-0.576676226,29.48504983,1.498571429,-128.7922068,-6.76,-8.605985424,-62770637,0.014698607,0.6,1.21,0,0.61,2.295023449,0.272043011,-0.028924929,-0.018542829,0.001479047,-0.029041008,0.012603005,65.7,58.08,63.138,0.102891933,0.014807163,1997757.3,0.907359468,-0.651881703,106839595,1060.62,578821510,0.004898385,0.756901215,0.832821196,4
10/30/2023,58.86,58.94,58.16,58.6,1048393,61.068,62.7915,62.29593521,-0.547411834,24.97875956,1.473571429,-109.2100676,-6.58,-10.45232274,-63819030,-0.005785281,-0.26,0.78,0.08,0.44,2.43381934,0.258078006,0.014807163,-0.028924929,-0.018542829,0.001479047,-0.029041008,65.7,58.08,62.7915,0.108066971,0.008953168,1992136.4,0.526265671,-0.42163499,61435829.8,1042.4,415365664,-0.017178631,0.762648343,0.785149546,0
10/31/2023,58.86,60.24,58.6,58.94,2185475,60.478,62.5315,61.97632234,-0.467188053,27.08505367,1.540714286,-76.78786006,-5.9,-10.2891933,-61633555,0.005785281,0.08,1.64,1.3,0.26,2.556824253,0.253972711,-0.005768578,0.014807163,-0.028924929,-0.018542829,0.001479047,65.7,58.08,62.5315,0.102891933,0.014807163,2001658.5,1.091832098,1.084595185,128811896.5,1028.19,648004448,-0.013632003,0.713563005,0.781149796,1
11/1/2023,59.81,61.11,58.86,61.02,2338586,60.174,62.358,61.88524402,-0.247121828,33.3081571,1.608571429,-38.69567064,-3.04,-6.382325867,-59294969,0.034681702,1.21,2.25,0.09,0.95,2.534566505,0.288576122,0.005802048,-0.005768578,0.014807163,-0.028924929,-0.018542829,65.7,58.08,62.358,0.071232877,0.050619835,2064645.9,1.132681396,0.070058454,142700517.7,1039.66,539972091,0.011155526,0.716466913,0.885879586,2
11/2/2023,61.11,61.46,60.5,61.46,2391399,60.131,62.28,61.84474459,-0.05503903,34.20268256,1.596428571,-4.07623081,-0.43,-5.212831585,-56903570,0.007184877,0.35,0.96,0,0.61,2.537124356,0.280268237,0.035290126,0.005802048,-0.005768578,0.014807163,-0.028924929,65.7,58.08,62.28,0.064535769,0.058195592,2055486.55,1.163422354,0.022583305,146975382.5,1075.47,667009654,0.034443953,0.665657217,0.697846199,3
11/3/2023,61.46,61.46,60.5,60.68,1694064,59.932,62.098,61.73381653,0.031702895,33.55263158,1.597142857,-2.708300143,-1.99,-5.276303466,-58597634,-0.012772402,-0.78,0.96,0,0.18,2.513530962,0.270796384,0.007210751,0.035290126,0.005802048,-0.005768578,0.014807163,65.7,58.08,62.098,0.076407915,0.04476584,2078785.9,0.814929522,-0.291601276,102795803.5,1076.78,649923945,0.001218072,0.633367158,0.65489094,4
11/6/2023,60.85,61.98,60.76,61.54,1138171,60.001,61.981,61.71535782,0.152460759,38.38028169,1.61,40.21373549,0.69,-0.56551947,-57459463,0.014073215,0.69,1.22,0.44,0.09,2.480460271,0.276812755,-0.012691181,0.007210751,0.035290126,0.005802048,-0.005768578,65.7,58.08,61.981,0.063318113,0.059573003,2094083.6,0.54351746,-0.328141676,70043043.34,1089.66,508936305,0.011961589,0.663860283,0.695016027,0
11/7/2023,61.11,61.37,60.5,61.37,1475825,60.044,61.825,61.68246659,0.222129143,40.10301692,1.535714286,37.59324449,0.43,-2.074357747,-58935288,-0.002766253,0.26,0.87,0,0.61,2.411512956,0.273596584,0.014172709,-0.012691181,0.007210751,0.035290126,0.005802048,65.7,58.08,61.825,0.065905632,0.056646006,2116618,0.697256189,0.296663682,90571380.25,1080.29,480141780,-0.008599013,0.657173852,0.681571403,1
11/8/2023,61.37,61.98,60.5,61.89,2340935,60.252,61.695,61.70223168,0.299651412,50,1.455714286,67.94244668,2.08,1.709120789,-56594353,0.008437499,0.52,1.48,0.09,0.87,2.32895391,0.276196484,-0.002762431,0.014172709,-0.012691181,0.007210751,0.035290126,65.7,58.08,61.695,0.057990868,0.065599174,2176906.6,1.075349305,0.586187387,144880467.2,1113.43,800215243,0.030676948,0.651339067,0.624717402,2
11/9/2023,62.06,62.5,61.28,61.28,3421983,60.572,61.487,61.66201914,0.305235571,44.09515718,1.400714286,87.0923237,3.2,0.557925829,-60016336,-0.00990509,-0.78,1.22,0.44,0,2.156244542,0.270272866,0.008473195,-0.002762431,0.014172709,-0.012691181,0.007210751,65.7,58.08,61.487,0.067275495,0.055096419,2221183.25,1.540612644,0.461801801,209699118.2,1113.89,928460378,0.000413138,0.656828823,0.616528603,3
11/10/2023,61.37,61.37,60.33,60.33,2835087,60.711,61.2185,61.53516017,0.243043886,47.6146789,1.338571429,24.05430248,1.39,0.869419829,-62851423,-0.015624033,-1.04,1.04,0,0,1.926079397,0.272307899,-0.009856196,0.008473195,-0.002762431,0.014172709,-0.012691181,65.18,58.08,61.2185,0.074409328,0.038739669,2288530.6,1.238824161,-0.171507573,171040798.7,1101.68,877008662,-0.010961585,0.661080304,0.622101205,4
11/13/2023,60.42,60.68,59.46,59.55,1733685,60.806,60.937,61.3460973,0.151926863,44.00345125,1.382142857,-24.30726637,0.95,2.530991736,-64585108,-0.013013197,-0.87,1.22,0.26,0.09,1.716658627,0.273813539,-0.015502611,-0.009856196,0.008473195,-0.002762431,0.014172709,64.84,58.08,60.937,0.081585441,0.025309917,2307942.75,0.751181978,-0.388489665,103240941.8,1100.07,663473944,-0.001461404,0.655630386,0.624938471,0
11/14/2023,59.81,60.16,59.12,59.72,3000746,60.884,60.681,61.19123089,0.107737012,49.5766698,1.345,-35.34686173,0.78,1.323379708,-61584362,0.002850677,-0.09,1.04,0.35,0.6,1.467693859,0.274977074,-0.012928891,-0.015502611,-0.009856196,0.008473195,-0.002762431,64.06,58.08,60.681,0.067748985,0.028236915,2386827.2,1.257211247,0.730848453,179204551.1,1109.73,703358836,0.008781259,0.670708146,0.650920755,1
11/15/2023,60.68,62.24,60.68,61.28,3952659,60.91,60.542,61.19968509,0.183737706,65.29636711,1.332857143,71.75562927,0.26,4.57337884,-57631703,0.025786553,0.6,1.56,0.96,0,1.245689832,0.292894325,0.002854744,-0.012928891,-0.015502611,-0.009856196,0.008473195,62.67,58.08,60.542,0.022179671,0.055096419,2455734.65,1.609562743,0.31722545,242218943.5,1122.5,800661750,0.011507304,0.666175628,0.697322693,2
11/16/2023,61.2,61.8,60.59,60.94,2339920,60.858,60.4945,61.17495318,0.209415088,60.06036217,1.332857143,43.4413202,-0.52,3.393281303,-59971623,-0.005563752,-0.26,1.21,0.6,0.35,1.209160104,0.268304576,0.026121902,0.002854744,-0.012928891,-0.015502611,-0.009856196,62.67,58.08,60.4945,0.027604915,0.049242424,2377313.65,0.984270628,-0.408013694,142594724.8,1125.53,555157978,0.002699332,0.650416224,0.636702249,3
11/17/2023,61.54,61.63,59.98,60.68,2337926,60.858,60.395,61.12781478,0.206832854,60.54766734,1.395,-0.717948718,0,-0.557194363,-62309549,-0.004275619,-0.86,1.65,0.09,0.7,1.097434808,0.263909201,-0.005548303,0.026121902,0.002854744,-0.012928891,-0.015502611,61.89,58.08,60.395,0.019550816,0.04476584,2375530,0.984170269,-0.000852166,141865349.7,1101.19,1066006039,-0.021625368,0.619726312,0.586899187,4
11/20/2023,59.98,60.59,59.81,60.07,1771341,60.711,60.356,61.02707052,0.16386581,55.5774926,1.34,-89.96022059,-1.47,-2.261633583,-64080890,-0.010103606,0.09,0.78,0.52,0.17,1.094269283,0.245579776,-0.004266492,-0.005548303,0.026121902,0.002854744,-0.012928891,61.89,58.08,60.356,0.029407012,0.034263085,2327698.45,0.760983881,-0.242345138,106404453.9,1103.66,688468182,0.002243028,0.599051813,0.535892726,0
11/21/2023,60.16,60.5,59.72,60.24,2961268,60.598,60.321,60.95211142,0.147243048,45.25547445,1.235,-86.2465946,-1.13,-0.725115359,-61119622,0.002826035,0.08,0.78,0.26,0.44,1.085768707,0.245773231,-0.010052736,-0.004266492,-0.005548303,0.026121902,0.002854744,61.89,58.08,60.321,0.026660204,0.037190083,2420717.65,1.223301693,0.671766193,178386784.3,1110.46,552332579,0.006161318,0.602618846,0.543594706,1
11/22/2023,60.24,60.85,59.81,60.16,1303748,60.425,60.3385,60.87667224,0.13171375,41.7302799,1.240714286,-60.75303127,-1.73,-2.242443939,-62423370,-0.001328904,-0.08,1.04,0.61,0.35,1.07990387,0.236395704,0.002830032,-0.010052736,-0.004266492,-0.005548303,0.026121902,61.89,58.08,60.3385,0.02795282,0.035812672,2364549.35,0.551372717,-0.559733195,78433479.68,1113.82,755210854,0.003025773,0.609959129,0.529821281,2
11/23/2023,60.5,60.59,59.55,59.55,1624542,60.252,60.412,60.7503225,0.083560322,42.65279584,1.246428571,-90.12596505,-1.73,-2.96561838,-64047912,-0.010191384,-0.95,1.04,0.09,0,0.961646614,0.213818252,-0.001328021,0.002830032,-0.010052736,-0.004266492,-0.005548303,61.89,58.6,60.412,0.037809016,0.016211604,2185421.85,0.743353966,0.246055219,96741476.1,1088.49,899564966,-0.022741556,0.503399871,0.450859857,3
11/24/2023,59.46,59.72,58.6,59.2,3131505,60.139,60.425,60.60267274,0.033885146,33.70473538,1.233571429,-141.1487409,-1.13,-4.34642107,-67179417,-0.005894754,-0.26,1.12,0.26,0.6,0.942262116,0.209087727,-0.010139628,-0.001328021,0.002830032,-0.010052736,-0.004266492,61.89,58.6,60.425,0.043464211,0.010238908,2251362.9,1.390937463,0.927623293,185385096,1095.61,821052812,0.006541172,0.493475328,0.431528731,4
11/27/2023,59.2,59.29,58.86,59.03,1335046,60.087,60.4465,60.45289438,-0.00272983,33.70473538,1.19,-128.897943,-0.52,-3.671671018,-68514463,-0.002875753,-0.17,0.43,0.09,0.17,0.902495225,0.20822332,-0.005877414,-0.010139628,-0.001328021,0.002830032,-0.010052736,61.89,58.94,60.4465,0.04621102,0.001526977,2265695.55,0.589243334,-0.573672723,78807765.38,1088.06,462595978,-0.006891138,0.488468298,0.440378699,0
11/28/2023,59.03,59.38,58.51,59.38,1777650,60.053,60.4685,60.35071396,0.0039519,32.09700428,1.146428571,-113.5180607,-0.34,-1.574672634,-66736813,0.00591168,0.35,0.87,0,0.52,0.868563696,0.208267176,-0.002871622,-0.005877414,-0.010139628,-0.001328021,0.002830032,61.89,59.03,60.4685,0.040555825,0.005929189,2245304.3,0.791718967,0.331527153,105556857,1095.43,548105206,0.006773524,0.535704558,0.498978535,1
11/29/2023,59.38,59.64,59.12,59.29,1263921,59.854,60.382,60.24969359,0.009332119,34.66872111,1.096428571,-77.51322751,-1.99,-0.436607893,-68000734,-0.001516812,-0.09,0.52,0.26,0.17,0.896446787,0.162578035,0.005929189,-0.002871622,-0.005877414,-0.010139628,-0.001328021,61.89,59.03,60.382,0.042010018,0.00440454,2191571.05,0.576719153,-0.288993334,74937876.09,1102.8,514743500,0.006727952,0.58450086,0.427912194,2
11/30/2023,59.29,59.55,58.42,58.42,2583323,59.602,60.23,60.07543705,-0.036184511,35.10140406,1.102857143,-119.0657527,-2.52,-2.176825184,-70584057,-0.014782361,-0.87,1.13,0.26,0,0.959550333,0.165755061,-0.001515662,0.005929189,-0.002871622,-0.005877414,-0.010139628,61.89,58.42,60.23,0.056067216,0,2201167.25,1.173615044,1.04389594,150917729.7,1094.13,606826839,-0.007861806,0.593558594,0.514056977,3
12/1/2023,58.94,59.38,58.68,59.29,1393194,59.463,60.1605,60.00063353,-9.10E-05,48,1.084285714,-72.79532164,-1.39,-3.247389034,-69190863,0.014782361,0.35,0.7,0.09,0.26,0.97544848,0.172020872,-0.014673638,-0.001515662,0.005929189,-0.002871622,-0.005877414,61.89,58.42,60.1605,0.042010018,0.01489216,2186123.75,0.637289632,-0.46069694,82602472.26,1102.16,518711253,0.007339164,0.610279142,0.544672773,4
12/4/2023,59.38,60.24,59.29,59.64,3008642,59.42,60.0655,59.96628748,0.052077015,49.4011976,1.077857143,-13.67219673,-0.43,-2.133245816,-66182221,0.005885832,0.26,0.95,0.6,0.09,0.925256579,0.164627049,0.01489216,-0.014673638,-0.001515662,0.005929189,-0.002871622,61.89,58.42,60.0655,0.036354823,0.020883259,2279647.3,1.319783986,1.159528393,179435408.9,1120.49,984773992,0.016630979,0.602234498,0.503637202,0
12/5/2023,59.64,59.81,58.94,59.03,2304277,59.299,59.9485,59.87711724,0.050201911,30.36649215,0.96,-50.89779938,-1.21,-2.719182597,-68486498,-0.010280701,-0.61,0.87,0.17,0.09,0.899200083,0.167484847,0.005903188,0.01489216,-0.014673638,-0.001515662,0.005929189,61.89,58.42,59.9485,0.04621102,0.01044163,2321069.9,0.992765018,-0.234113929,136021471.3,1115.97,707845758,-0.004033949,0.614513398,0.529401715,1
12/6/2023,59.03,59.46,59.03,59.38,1607662,59.221,59.823,59.82977274,0.075702437,36.41114983,0.904285714,-38.57616646,-0.78,-1.148659897,-66878836,0.00591168,0.35,0.43,0.08,0,0.781409657,0.165630405,-0.010228035,0.005903188,0.01489216,-0.014673638,-0.001515662,61.28,58.42,59.823,0.031005222,0.016432729,2284406.25,0.70375486,-0.302313915,95462969.56,1126.43,738707669,0.009373012,0.615216674,0.618562245,2
12/7/2023,59.64,59.64,58.51,59.29,3877491,59.195,59.7235,59.77836581,0.088772386,37.52244165,0.867142857,-51.19322556,-0.26,-1.577025232,-70756327,-0.001516812,-0.35,1.13,0,0.78,0.709508911,0.163019778,0.005929189,-0.010228035,0.005903188,0.01489216,-0.014673638,61.28,58.42,59.7235,0.03247389,0.01489216,2307181.65,1.680617996,1.411881975,229896441.4,1121.49,1221764657,-0.004385537,0.620344701,0.610321725,3
12/8/2023,59.29,60.07,58.94,59.81,3730770,59.256,59.6975,59.78137859,0.132092386,47.62773723,0.885714286,33.64351286,0.61,-0.581781915,-67025557,0.008732213,0.52,1.13,0.26,0.35,0.695503415,0.158263125,-0.001515662,0.005929189,-0.010228035,0.005903188,0.01489216,61.28,58.42,59.6975,0.023988251,0.023793221,2351965.8,1.5862348,-0.037839159,223137353.7,1124.44,689966264,0.002630429,0.581560906,0.57424233,4
12/11/2023,61.11,61.11,60.59,60.68,4737231,59.421,59.754,59.86696158,0.214136743,53.55987055,0.922857143,209.7679308,1.65,1.897565071,-62288326,0.014441283,-0.43,0.52,0,0.09,0.72802834,0.159427315,0.00877045,-0.001515662,0.005929189,-0.010228035,0.005903188,61.28,58.42,59.754,0.009791123,0.038685382,2502143.1,1.893269414,0.269772996,287455177.1,1125.5,570094573,0.000942691,0.559075012,0.557062924,0
12/12/2023,60.68,60.76,59.81,60.16,2791599,59.499,59.776,59.89487,0.226957262,50,0.916428571,123.7506105,0.78,1.621621622,-65079925,-0.008606475,-0.52,0.95,0.08,0.35,0.733573804,0.162775426,0.014546063,0.00877045,-0.001515662,0.005929189,-0.010228035,61.28,58.42,59.776,0.018276762,0.02978432,2491685.75,1.1203656,-0.410710814,167942595.8,1127.63,498413736,0.001892492,0.543384558,0.561518771,1
12/13/2023,60.33,60.42,59.03,59.12,4516351,59.482,59.668,59.82107286,0.162015082,46.95035461,0.941428571,14.31695927,-0.17,0.152464848,-69596276,-0.017438403,-1.21,1.39,0.09,0.09,0.655323142,0.143664989,-0.008569545,0.014546063,0.00877045,-0.001515662,0.005929189,60.94,58.42,59.668,0.029865441,0.011982198,2519870.35,1.792294989,0.617836588,267006671.1,1114.2,714276741,-0.011909935,0.554446962,0.502776325,2
12/14/2023,59.29,59.72,59.12,59.29,1463160,59.569,59.5855,59.77049449,0.128587232,50.65502183,0.904285714,-14.07697682,0.87,-0.151566184,-68133116,0.002871381,0,0.6,0.43,0.17,0.587066525,0.143825642,-0.017287234,-0.008569545,0.014546063,0.00877045,-0.001515662,60.68,58.42,59.5855,0.022907053,0.01489216,2476032.35,0.590929274,-0.676030495,86750756.4,1110.13,559832758,-0.003652845,0.553100388,0.502125322,3
12/15/2023,59.38,59.46,59.03,59.03,3741675,59.543,59.503,59.69997121,0.088929625,50,0.904285714,-52.65821222,-0.26,-0.438522516,-71874791,-0.004394868,-0.35,0.43,0.08,0,0.539142594,0.143858381,0.002875507,-0.017287234,-0.008569545,0.014546063,0.00877045,60.68,58.42,59.503,0.027191826,0.01044163,2546219.8,1.469501965,1.557256213,220871075.3,1102.3,641927289,-0.007053228,0.597197268,0.612669349,4
12/18/2023,59.03,59.12,58.08,58.08,3518371,59.387,59.4035,59.54568824,0.003209369,41.4021164,0.916428571,-164.3894445,-1.56,-0.581992468,-75393162,-0.016224419,-0.95,1.04,0.09,0,0.608200755,0.150171222,-0.004385225,0.002875507,-0.017287234,-0.008569545,0.014546063,60.68,58.08,59.4035,0.042847726,0,2633571.3,1.335969525,-0.059680223,204346987.7,1091.88,485967620,-0.009452962,0.653072808,0.681355261,0
12/19/2023,58.16,58.42,57.47,58.08,3066185,59.292,59.2955,59.40609888,-0.046269001,41.90093708,0.947142857,-185.0094697,-0.95,-2.040816327,-75393162,0,-0.08,0.95,0.26,0.61,0.642646461,0.149387778,-0.016093512,-0.004385225,0.002875507,-0.017287234,-0.008569545,60.68,58.08,59.2955,0.042847726,0,2638817.15,1.161954325,-0.128521409,178084024.8,1096.3,513256942,0.004048064,0.647524386,0.67724301,1
12/20/2023,58.08,59.12,58.08,59.03,2605917,59.257,59.239,59.37027994,-0.009705684,54.0397351,0.940714286,-79.07261099,-0.35,-1.022803488,-72787245,0.016224419,0.95,1.04,0.09,0,0.61156314,0.162697038,0,-0.016093512,-0.004385225,0.002875507,-0.017287234,60.68,58.08,59.239,0.027191826,0.016356749,2703925.6,0.963753219,-0.150110969,153827280.5,1100.76,433798180,0.004068229,0.639660797,0.726594869,2
12/21/2023,58.86,59.2,58.77,58.77,2587654,59.205,59.2,59.31311042,0.001672934,46.25360231,0.902857143,-52.21198368,-0.52,-0.440454006,-75374899,-0.004414269,-0.09,0.43,0.34,0,0.615544261,0.159620737,0.016356749,0,-0.016093512,-0.004385225,0.002875507,60.68,58.08,59.2,0.031476599,0.011880165,2752081.2,0.940253507,-0.007008282,152076425.6,1102.43,411137272,0.001517134,0.643331738,0.87892501,3
